"Set","Model","Age","LM","Temp","pH","DO_ppm","Age:LM","Age:Temp","LM:Temp","Age:pH","LM:pH","Temp:pH","Age:DO_ppm","LM:DO_ppm","Temp:DO_ppm","pH:DO_ppm","Age:LM:Temp","Age:LM:pH","Age:Temp:pH","LM:Temp:pH","Age:LM:DO_ppm","Age:Temp:DO_ppm","LM:Temp:DO_ppm","Age:pH:DO_ppm","LM:pH:DO_ppm","Temp:pH:DO_ppm","Age:LM:Temp:pH","Age:LM:Temp:DO_ppm","Age:LM:pH:DO_ppm","Age:Temp:pH:DO_ppm","LM:Temp:pH:DO_ppm","Age:LM:Temp:pH:DO_ppm","Num_Rhats_gt_1.05","Num_Eff_SS_ls_100","Num_params","Run_Time","WAIC"
"15","13",1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 7 min, 32 sec",140919.137146112
"15","14",1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 4 min, 54 sec",140963.389504969
"15","15",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 7 min, 55 sec",140902.782764315
"15","16",1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 16 min, 52 sec",141034.712514802
"15","17",1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 13 min, 2 sec",141583.283212762
"15","18",0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1820,"2 hrs, 10 min, 2 sec",140976.703068513
"16","1",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1719,"2 hrs, 4 min, 47 sec",140921.98188703
"16","2",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1719,"1 hrs, 57 min, 2 sec",140915.616235359
"16","3",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1719,"1 hrs, 55 min, 22 sec",140864.138949457
"16","4",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1719,"2 hrs, 4 min, 32 sec",140917.551044685
"16","5",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1719,"1 hrs, 56 min, 59 sec",140896.386718746
"16","6",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1719,"1 hrs, 41 min, 33 sec",140898.451607817
"16","7",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1719,"2 hrs, 3 min, 8 sec",140885.704834505
"16","8",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1719,"1 hrs, 52 min, 17 sec",140882.903293342
"16","9",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1719,"2 hrs, 5 min, 38 sec",141211.59897616
"16","10",1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"2 hrs, 0 min, 12 sec",140905.619972577
"16","11",1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"1 hrs, 57 min, 39 sec",140972.824877984
"16","12",1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"2 hrs, 6 min, 16 sec",140880.723196348
"16","13",1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"2 hrs, 1 min, 40 sec",140912.377483934
"16","14",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"3 hrs, 30 min, 12 sec",140874.871555861
"16","15",1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1719,"3 hrs, 23 min, 31 sec",140989.854576566
"16","16",1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1719,"3 hrs, 13 min, 47 sec",141874.457676831
"16","17",0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1719,"3 hrs, 17 min, 56 sec",140946.21722811
"17","1",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,3,6,1618,"2 hrs, 37 min, 37 sec",140919.252493463
"17","2",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1618,"2 hrs, 42 min, 30 sec",140887.218494217
"17","3",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1618,"2 hrs, 37 min, 32 sec",140872.667306859
"17","4",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,3,1618,"2 hrs, 35 min, 18 sec",140816.704304976
"17","5",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1618,"2 hrs, 39 min, 24 sec",140871.800948707
"17","6",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1618,"2 hrs, 35 min, 11 sec",140863.859682734
"17","7",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1618,"3 hrs, 6 min, 16 sec",140880.956025185
"17","8",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1618,"2 hrs, 36 min, 27 sec",141175.706595745
"17","9",1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1618,"2 hrs, 41 min, 16 sec",140879.928849994
"17","10",1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,2,1618,"2 hrs, 46 min, 39 sec",140960.377997035
"17","11",1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1618,"2 hrs, 39 min, 29 sec",140852.894967347
"17","12",1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1618,"2 hrs, 34 min, 13 sec",140843.681738691
"17","13",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1618,"2 hrs, 56 min, 48 sec",140832.784996904
"17","14",1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1618,"3 hrs, 3 min, 13 sec",140962.945238705
"17","15",1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1618,"3 hrs, 4 min, 58 sec",141829.036163188
"17","16",0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1618,"3 hrs, 5 min, 17 sec",140911.347281397
"18","1",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1517,"2 hrs, 34 min, 49 sec",140877.90936612
"18","2",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1517,"2 hrs, 25 min, 7 sec",140875.344292025
"18","3",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1517,"2 hrs, 30 min, 12 sec",140866.785445458
"18","4",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1517,"2 hrs, 39 min, 5 sec",140860.90271102
"18","5",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1517,"2 hrs, 30 min, 32 sec",140871.247691105
"18","6",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,2,1517,"2 hrs, 33 min, 45 sec",140831.395751401
"18","7",1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,2,1517,"2 hrs, 41 min, 12 sec",141241.141873814
"18","8",1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1517,"2 hrs, 31 min, 29 sec",140851.408160015
"18","9",1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1517,"2 hrs, 36 min, 42 sec",140917.300106538
"18","10",1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1517,"2 hrs, 34 min, 17 sec",140816.226924929
"18","11",1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1517,"2 hrs, 37 min, 30 sec",140804.037900161
"18","12",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,4,6,1517,"2 hrs, 32 min, 48 sec",140792.041529989
"18","13",1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1517,"3 hrs, 15 min, 40 sec",140924.38167371
"18","14",1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,2,1517,"2 hrs, 31 min, 37 sec",142137.414728422
"18","15",0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1517,"2 hrs, 40 min, 9 sec",140886.622287256
"19","1",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,4,1416,"1 hrs, 32 min, 21 sec",140866.234104502
"19","2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1416,"1 hrs, 30 min, 3 sec",140823.503703359
"19","3",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1416,"1 hrs, 27 min, 55 sec",140807.661263268
"19","4",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1416,"1 hrs, 36 min, 25 sec",140779.024680808
"19","5",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1416,"1 hrs, 31 min, 33 sec",140811.161429931
"19","6",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1416,"1 hrs, 33 min, 28 sec",140782.365862039
"19","7",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,2,1416,"1 hrs, 30 min, 34 sec",141285.033732134
"19","8",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,4,4,1416,"1 hrs, 31 min, 4 sec",140780.662727934
"19","9",1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1416,"1 hrs, 30 min, 51 sec",140899.662946472
"19","10",1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1416,"1 hrs, 33 min, 59 sec",140802.847220829
"19","11",1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,2,1416,"1 hrs, 34 min, 35 sec",140987.292015437
"19","12",1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1416,"1 hrs, 32 min, 55 sec",140866.825088017
"19","13",1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,2,1416,"1 hrs, 30 min, 41 sec",142371.90260704
"19","14",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,3,1416,"1 hrs, 33 min, 5 sec",140835.577511081
"20","1",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1315,"1 hrs, 29 min, 57 sec",140820.645832418
"20","2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,1315,"1 hrs, 29 min, 7 sec",140769.476262216
"20","3",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1315,"1 hrs, 24 min, 44 sec",140833.308251618
"20","4",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 30 min, 16 sec",140858.870131373
"20","5",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 30 min, 57 sec",140763.403713597
"20","6",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 26 min, 4 sec",141258.548061414
"20","7",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 28 min, 56 sec",140776.895019239
"20","8",1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 28 min, 11 sec",140864.851185139
"20","9",1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 28 min, 30 sec",140831.02968194
"20","10",1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 29 min, 20 sec",140951.585712296
"20","11",1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1315,"1 hrs, 28 min, 35 sec",140848.944466994
"20","12",1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1315,"1 hrs, 28 min, 28 sec",142591.126142201
"20","13",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1315,"1 hrs, 29 min, 25 sec",140803.950118887
"21","1",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1214,"1 hrs, 27 min, 22 sec",140768.56542342
"21","2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1214,"1 hrs, 29 min, 7 sec",140755.487348439
"21","3",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1214,"1 hrs, 28 min, 7 sec",140800.533472279
"21","4",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1214,"1 hrs, 27 min, 15 sec",140821.994618393
"21","5",1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 24 min, 24 sec",141238.292068155
"21","6",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 26 min, 4 sec",140754.461516498
"21","7",1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 27 min, 50 sec",140864.099197721
"21","8",1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 30 min, 11 sec",140816.957231155
"21","9",1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 26 min, 51 sec",140941.833998932
"21","10",1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1214,"1 hrs, 30 min, 59 sec",140907.099656084
"21","11",1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 25 min, 51 sec",142713.826022999
"21","12",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1214,"1 hrs, 24 min, 52 sec",140812.665436571
"22","1",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1113,"1 hrs, 21 min, 31 sec",140706.140345859
"22","2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1113,"1 hrs, 19 min, 36 sec",140769.292136494
"22","3",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1113,"1 hrs, 23 min, 0 sec",140758.701906825
"22","4",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 25 min, 22 sec",140741.551355342
"22","5",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 26 min, 16 sec",141208.402623074
"22","6",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 26 min, 25 sec",140853.787106943
"22","7",1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 23 min, 48 sec",140812.339997693
"22","8",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 24 min, 28 sec",140915.799837479
"22","9",1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 27 min, 11 sec",140935.600957296
"22","10",1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 21 min, 54 sec",142684.190763895
"22","11",0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1113,"1 hrs, 19 min, 23 sec",140804.90450638
"23","1",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1012,"1 hrs, 21 min, 54 sec",140783.919345522
"23","2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,1012,"1 hrs, 16 min, 11 sec",140714.693684825
"23","3",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 21 min, 35 sec",140723.552166398
"23","4",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 24 min, 36 sec",141236.326981367
"23","5",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 17 min, 8 sec",140825.335267557
"23","6",1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 21 min, 44 sec",140827.638685556
"23","7",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 20 min, 41 sec",140930.958170402
"23","8",1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 22 min, 26 sec",140859.10888992
"23","9",1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1012,"1 hrs, 21 min, 12 sec",142561.813854702
"23","10",0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,"1 hrs, 18 min, 48 sec",140776.89686055
"End","Best",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1113,"1 hrs, 21 min, 31 sec",140706.140345859
